
"Powerstar Pinetown TCD";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10029;"13:10 21.02.2026";"Parking 00  d 1 h 22 min";"South Africa, Lekwa Local Municipality, Lekwa Ward 12Geofence: Mpumalanga";08:25:37
10611;"13:14 21.02.2026";"Parking 00  d 1 h 43 min";"South Africa, Govan Mbeki Local Municipality, Govan Mbeki Ward 15Geofence: Mpumalanga";08:21:09
10610;"13:54 21.02.2026";"Parking 00  d 1 h 59 min";"South Africa, Lekwa Local Municipality, Lekwa Ward 12Geofence: Mpumalanga";07:41:22
9692;"14:17 21.02.2026";"Parking 00  d 00  h 39 min";"South Africa, Bela Bela Local Municipality, Bela-Bela Ward 7, Potgieter RoadGeofence: Limpopo";07:17:53
"Powerstar Wonderboom";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
10485;"13:39 01.11.2025";"Parking 110 d 21 h 47 min";"South Africa, 0110, Pretoria, Annlin, Lavender RoadGeofence: Gauteng";2695:56:19
10560;"17:41 15.12.2025";"Parking 66 d 17 h 45 min";"South Africa, 0110, Pretoria, Annlin, Lavender RoadGeofence: Gauteng";1635:54:00
10484;"12:57 20.12.2025";"Parking 61 d 22 h 29 min";"South Africa, 0110, Pretoria, Annlin, Lavender RoadGeofence: Gauteng";1520:37:56
"Powerstar- Namibia - Windhoek - GDP Investments";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
9815;"10:29 19.06.2025";"Parking 246 d 00  h 57 min";"South Africa, 3200, Pietermaritzburg, Meadows, Edison PlaceGeofence: Natal";5939:06:16
10055;"13:53 15.08.2025";"Moving 64 km/h";"Namibia, B3";4567:42:13
9843;"16:53 03.10.2025";"Moving 68 km/h";"Namibia, B3";3388:42:12
9842;"08:30 09.10.2025";"Moving 66 km/h";"Namibia, B3";3253:05:43
9841;"18:02 12.12.2025";"Moving 66 km/h";"Namibia, Kaisosi, B8";1707:33:29
10243;"02:56 21.12.2025";"Moving 46 km/h";"South Africa, Upington, ǁKhara Hais Ward 11, N10Geofence: Northen Cape";1506:39:01
9724;"22:35 06.02.2026";"Moving 62 km/h";"Namibia, B1";359:00:37
9722;"15:24 08.02.2026";"Parking 9 d 20 h 59 min";"Namibia, Omuntele, Ondjamba, D3645";318:11:31
10443;"16:32 08.02.2026";"Parking 4 d 00  h 50 min";"Namibia, Omuntele, Ondjamba, D3645";317:02:51
9721;"11:50 09.02.2026";"Parking 8 d 18 h 42 min";"Namibia, Omuntele, Ondjamba, D3645";297:45:05
9723;"08:41 12.02.2026";"Parking 7 d 19 h 25 min";"Namibia, Omuntele, Ondjamba, D3645";228:54:46
10464;"06:36 16.02.2026";"Parking 00  d 00  h 30 min";"Namibia, Okahandja, Noord Street";134:59:02
9809;"06:39 16.02.2026";"Parking 00  d 1 h 20 min";"Namibia, B1";134:56:07
9881;"06:42 16.02.2026";"Parking 00  d 00  h 46 min";"Namibia, Ncaute";134:52:55
9816;"06:43 16.02.2026";"Parking 00  d 00  h 40 min";"Namibia, Okaukuejo Camp";134:52:19
9810;"06:44 16.02.2026";"Parking 00  d 1 h 30 min";"Namibia, 14004, Oniipa, B1";134:51:23
10001;"07:41 16.02.2026";"Parking 00  d 00  h 02 min";"Namibia, D3637";133:54:12
9812;"07:44 16.02.2026";"Parking 00  d 00  h 19 min";"Namibia, Lüderitz, B4";133:51:36
9811;"08:53 16.02.2026";"Parking 00  d 00  h 14 min";"Namibia, C38";132:42:03
10413;"11:46 16.02.2026";"Parking 00  d 00  h 10 min";Namibia;129:49:10
9844;"13:43 16.02.2026";"Moving 16 km/h";Namibia;127:52:44
10494;"15:15 16.02.2026";"Parking 00  d 00  h 02 min";"Namibia, Omaruru";126:19:53
10130;"18:17 18.02.2026";"Parking 00  d 6 h 30 min";"Namibia, Brakwater";75:18:29
10614;"22:07 18.02.2026";"Moving 58 km/h";"Namibia, B1";71:28:34
10568;"12:51 19.02.2026";"Moving 63 km/h";"Namibia, B1";56:44:10
10122;"15:53 20.02.2026";"Parking 00  d 4 h 24 min";"Namibia, Brakwater";29:42:20
9997;"14:04 21.02.2026";"Moving 65 km/h";"Namibia, B3";07:31:17
"Powerstar Empangeni";;;;
"Unit Number";"▲Last update time";"Vehicle Last Status";"Vehicle Actual Last Address";Difference
9760;"13:17 10.09.2025";"Parking 162 d 22 h 20 min";"South Africa, 3600, Pinetown, Padfield Park, Escom RoadGeofence: Natal";3944:18:21
10248;"09:55 02.10.2025";"Parking 141 d 1 h 32 min";"South Africa, 3381, uMhlathuze Local Municipality, Empangeni, uMhlathuze Ward 24, R34Geofence: Natal";3419:40:36
10261;"09:34 12.12.2025";"Parking 70 d 1 h 52 min";"South Africa, 1600, Ekurhuleni Ward 17, Anvil StreetGeofence: Gauteng";1716:01:12
9689;"00:05 05.01.2026";"Parking 46 d 11 h 32 min";"South Africa, 4302, Mount Moriah, Souk SquareGeofence: Natal";1149:30:35
10667;"09:26 30.01.2026";"Parking 1 d 17 h 38 min";"South Africa, 3610, eThekwini Ward 15, Trafford RoadGeofence: Natal";540:09:02
